time,open,high,low,close,volume
1704153600000,90.65052358982504,91.16735559088566,90.30864256159806,90.93682097185598,1075919
1704240000000,90.93682097185598,91.9351843307756,91.63654534618539,91.78326500189985,2607037
1704326400000,91.78326500189985,91.82586318767049,91.67539043823749,91.75785679379466,2525739
1704412800000,91.75785679379466,93.46547773445174,93.06848867863101,93.41696790988759,1352746
1704672000000,93.41696790988759,92.74971442661398,92.20734340211891,92.73346326850391,1875807
1704758400000,92.73346326850391,94.86748942278363,94.14395797634413,94.8117393609279,922381
1704844800000,94.8117393609279,95.20756391557576,94.26311483973298,94.84189941061952,1476433
1704931200000,94.84189941061952,94.1142772819099,92.8182609174007,93.28940379037643,960244
1705017600000,93.28940379037643,93.71596325637817,93.30103334699065,93.50744472728802,1205860
1705276800000,93.50744472728802,93.32661964559661,91.86826160485153,92.81804988045674,2020943
1705363200000,92.81804988045674,93.86176059226466,93.61685674868897,93.82862705870174,1869363
1705449600000,93.82862705870174,94.13026665533181,93.10009446964632,93.16887221678634,2642052
1705536000000,93.16887221678634,93.04270821182764,92.172473176204,92.74456242726656,1984738
1705622400000,92.74456242726656,91.31059785481375,89.98788507210116,90.71582253784788,901067
1705881600000,90.71582253784788,90.90197793753241,89.55143685292676,90.2960191184012,1621268
1705968000000,90.2960191184012,87.93614752481834,87.31775890186708,87.74185608548011,960796
1706054400000,87.74185608548011,86.34041340798598,85.79148586546675,86.14435468724845,2420444
1706140800000,86.14435468724845,87.56601302463541,86.79313752619706,86.99933532917757,2300072
1706227200000,86.99933532917757,88.02258898846256,87.6156654428366,87.88930389549112,1594979
1706486400000,87.88930389549112,88.4803261672865,88.21341572369295,88.40833336591577,2164034
1706572800000,88.40833336591577,87.65667445966365,87.16697861584439,87.45319504198464,1295600
1706659200000,87.45319504198464,87.82814308867059,87.47190677477231,87.47308747160541,1504001
1706745600000,87.47308747160541,87.7666336057683,87.4796930786654,87.53928443897881,812023
1706832000000,87.53928443897881,86.81544384811967,86.23586488118401,86.39248687439446,2575712
1707091200000,86.39248687439446,88.03218881375109,87.77500406244329,88.02018868052284,991862
1707177600000,88.02018868052284,89.29147575301057,88.67715715667131,89.01731196375901,1255111
1707264000000,89.01731196375901,88.93558001351347,88.82106948381325,88.85249017179471,2820715
1707350400000,88.85249017179471,89.50584025220779,88.42652021534875,88.95223864887241,2734805
1707436800000,88.95223864887241,89.36395257585579,88.8382698590067,89.245833846946,610155
1707696000000,89.245833846946,87.4211381734441,87.06313985781058,87.13063454410062,2931149
1707782400000,87.13063454410062,87.63525503210448,86.69261081209497,86.94189838552828,2399054
1707868800000,86.94189838552828,86.42906007387366,85.65560788075695,86.29993584195722,2050184
1707955200000,86.29993584195722,85.75073520268522,85.30347774597745,85.33169887952737,588668
1708041600000,85.33169887952737,85.52394351298776,85.07067429640189,85.1121230520611,2424914
1708300800000,85.1121230520611,87.59843580644888,86.48949273651934,87.01627175308974,2584508
1708387200000,87.01627175308974,87.90213398551553,87.53362220600216,87.75504984929665,1053091
1708473600000,87.75504984929665,87.4697429621341,86.8664340655224,87.22376780052097,2056396
1708560000000,87.22376780052097,87.91246756067832,87.24101474660358,87.89286074557242,770914
1708646400000,87.89286074557242,89.63884028009674,89.00226266836519,89.43909526442584,1941985
1708905600000,89.43909526442584,90.53054221331448,90.29230092375698,90.50302734124617,862455
1708992000000,90.50302734124617,90.83552229428757,90.55807626364027,90.64019051111022,779713
1709078400000,90.64019051111022,90.34051677887274,89.66360816781733,90.00904099016059,1534586
