time,open,high,low,close,volume
1704153600000,97.49080237694724,96.83526122996646,96.11871231771313,96.33626156224824,566150
1704240000000,96.33626156224824,96.89015075417949,96.4612374775205,96.84942808591573,2934206
1704326400000,96.84942808591573,98.09559278029747,97.2100992783392,97.31900210278786,2387383
1704412800000,97.31900210278786,99.15811922808263,97.56356174071715,98.64508867546586,2718978
1704672000000,98.64508867546586,98.71098037499122,97.92547481131048,98.10544700799439,1059723
1704758400000,98.10544700799439,98.15112491312587,97.51455674021602,97.6343409542466,2431451
1704844800000,97.6343409542466,97.16123766565943,96.51925286882688,97.11135655466516,1499554
1704931200000,97.11135655466516,96.35930717618145,95.87325072038858,96.1801563341871,634055
1705017600000,96.1801563341871,93.33095975626614,92.88395284046484,93.30912209902922,1176022
1705276800000,93.30912209902922,95.40089074687096,94.41200282114328,94.51322371098563,1309942
1705363200000,94.51322371098563,95.73580363633168,94.51666721962384,95.58097182555635,1196358
1705449600000,95.58097182555635,94.31847673870512,93.37091401845726,93.97650069776952,1642647
1705536000000,93.97650069776952,93.71057843325573,93.57911189903623,93.63475019383135,2341648
1705622400000,93.63475019383135,92.96366054574675,92.78954232884743,92.94102137429195,1855267
1705881600000,92.94102137429195,92.53492112114739,92.07376180829036,92.29599901065782,2743541
1705968000000,92.29599901065782,90.11012867001232,89.79081474487413,90.06470189769706,2188472
1706054400000,90.06470189769706,90.19888603655612,89.12332524151037,89.51947725405111,2866860
1706140800000,89.51947725405111,90.75835801050255,90.01714507081509,90.29584795483696,1511727
1706227200000,90.29584795483696,93.43395864799183,92.93495123892254,93.20462543188297,754444
1706486400000,93.20462543188297,94.57740724174708,92.87232714734805,93.7853644636768,2808989
1706572800000,93.7853644636768,94.32202068799488,93.39752921331589,94.06359093783058,2707169
1706659200000,94.06359093783058,93.64946014120886,93.23617073679537,93.62288157295131,623618
1706745600000,93.62288157295131,93.25253195544924,93.02574627311907,93.08894595384467,959297
1706832000000,93.08894595384467,94.32785319712661,94.25321875030019,94.2869334643266,1520154
1707091200000,94.2869334643266,94.94202521434212,94.57266866194104,94.75765230667746,1250865
1707177600000,94.75765230667746,94.25530300648875,93.58184921805767,94.17709899846868,1040659
1707264000000,94.17709899846868,93.49367937351444,93.11921967291374,93.16388278092559,2921212
1707350400000,93.16388278092559,93.29582471449665,93.08042826756942,93.1227914868067,2593373
1707436800000,93.1227914868067,92.89677853676021,92.44577125396374,92.66613727858802,2146836
1707696000000,92.66613727858802,92.93094548339782,92.58060436860741,92.79898953672254,1741835
1707782400000,92.79898953672254,93.03561451623906,92.56460501695008,92.68267477785545,2872280
1707868800000,92.68267477785545,93.79655829653301,93.13571526957789,93.25472957445137,1370123
1707955200000,93.25472957445137,92.11206210309808,91.77891571010673,91.97887157863315,2359582
1708041600000,91.97887157863315,93.53912035624532,92.9357984109191,93.32212248097969,2469510
1708300800000,93.32212248097969,96.81669202228791,95.7204646997078,96.57344250415228,750195
1708387200000,96.57344250415228,98.44563353413281,97.96001768773458,98.1015894353123,1692324
1708473600000,98.1015894353123,98.72352491938899,98.39966028554305,98.50612701526143,2629885
1708560000000,98.50612701526143,99.97938079919462,99.31829738172767,99.69619258458168,2289616
1708646400000,99.69619258458168,99.34384635342747,98.53982638731564,98.63851327333984,1026338
1708905600000,98.63851327333984,97.38553903805,96.40803321534784,96.91238559567913,2707148
1708992000000,96.91238559567913,98.21974179161849,97.69248902204728,97.95752801165334,1058221
1709078400000,97.95752801165334,97.9249088586258,96.6023061489307,97.47188398091177,1049239
1709164800000,97.47188398091177,96.63949762003891,95.63894047277769,96.04293279169546,1056701
1709251200000,96.04293279169546,95.33942173846552,94.85097458747259,95.1721023775,1714449
1709510400000,95.1721023775,94.17711089143528,93.4293715436931,94.02369605485497,2259555
1709596800000,94.02369605485497,94.41510698880136,94.31034920077518,94.31640560375178,1399005
1709683200000,94.31640560375178,95.12134631221687,95.02572540198592,95.11672496756553,1536580
1709769600000,95.11672496756553,96.63117083250968,95.95570669077142,96.27267676787514,933816
1709856000000,96.27267676787514,97.65422230221294,97.10242024336115,97.4502829911024,1770464
1710115200000,97.4502829911024,98.85323936206896,98.4416888440806,98.47935540357896,1285332
1710201600000,98.47935540357896,98.4763975777681,98.03405492395612,98.38225567685504,2294029
1710288000000,98.38225567685504,98.12781330135687,97.68151545157964,97.79375971058452,1267950
1710374400000,97.79375971058452,96.27485907495343,96.1070472182602,96.17059458529359,666472
1710460800000,96.17059458529359,97.82320758756288,97.36181869248497,97.58389491911328,897710
1710720000000,97.58389491911328,98.26811852428649,97.18089314012899,97.52214524974202,2808912
1710806400000,97.52214524974202,97.60228082711713,97.0325249110148,97.18817093996333,622744
1710892800000,97.18817093996333,99.41737658463647,98.50868441963355,98.70980688160657,2278627
1710979200000,98.70980688160657,97.96869535231158,97.30600435406278,97.79392840501063,2563499
1711065600000,97.79392840501063,99.39703960326305,98.5380772989259,98.92027437915078,2050522
1711324800000,98.92027437915078,99.89657721181527,99.38805418650026,99.4206859928165,1091652
1711411200000,99.4206859928165,98.63476416625004,98.13993052243082,98.33163592260162,1411420
1711497600000,98.33163592260162,98.65221226499028,98.23075938870825,98.38968650139334,1331460
1711584000000,98.38968650139334,99.96480653163026,99.25084045406739,99.68602595590765,2835658
1711670400000,99.68602595590765,100.79082657976623,100.45789861049515,100.78727199561352,1410775
1711929600000,100.78727199561352,103.60607483444157,102.12660326241217,102.74710176917003,2260574
1712016000000,102.74710176917003,104.04985925010241,103.15203824780411,103.31818814400357,2201165
1712102400000,103.31818814400357,107.78730031901455,107.50454904207228,107.65419989193381,1412727
1712188800000,107.65419989193381,106.96950561190877,106.27304076251619,106.62667396328266,2233693
1712275200000,106.62667396328266,106.53749590205737,105.72944711969502,106.2765481465308,1058924
1712534400000,106.2765481465308,106.93602966357872,106.16917821356806,106.35834186727574,679352
1712620800000,106.35834186727574,104.888607845686,104.52811739189107,104.70712802448602,1310694
1712707200000,104.70712802448602,106.2606271049757,105.93935776379693,106.17406435541731,2790435
1712793600000,106.17406435541731,107.7248883595257,107.07011015196643,107.48450605363345,1472346
1712880000000,107.48450605363345,108.04602675631769,107.25094705213024,107.67023970710275,1415015
1713139200000,107.67023970710275,107.63597198979969,106.54730640394273,107.14125609461806,1998771
1713225600000,107.14125609461806,105.58101011870947,104.95463913664263,105.37978458298196,1498974
1713312000000,105.37978458298196,104.81754458244585,103.85726483525033,104.5397917879543,931413
1713398400000,104.5397917879543,106.20424246676664,105.51085798647341,105.6295705487058,1852564
1713484800000,105.6295705487058,106.37889025098829,105.07236921351598,105.51908866618002,2924050
1713744000000,105.51908866618002,105.79712664192193,104.9211488113986,105.13685362565406,1451661
1713830400000,105.13685362565406,106.05530475473462,105.85492503381042,105.92720730408075,1363561
1713916800000,105.92720730408075,107.56026292773505,107.19881187258956,107.55829984722028,802186
1714003200000,107.55829984722028,108.346410498486,107.6664701075354,108.05149793785462,1795160
1714089600000,108.05149793785462,108.6423184992459,107.61132124421597,108.62137825898687,1526553
1714348800000,108.62137825898687,111.13468458376651,110.49262602858397,110.57247299510523,1735202
1714435200000,110.57247299510523,111.31344267029816,109.79782608372865,110.97126804685817,645271
1714521600000,110.97126804685817,110.9440717796567,110.63601795476418,110.72585924263257,2715685
1714608000000,110.72585924263257,111.82607597876311,111.76535880911479,111.78633682756983,1468452
1714694400000,111.78633682756983,112.25514010403255,110.81413591739201,111.60976335630009,2014542
1714953600000,111.60976335630009,111.66030025859071,111.02178893282097,111.28454269701274,2663414
1715040000000,111.28454269701274,113.30776809046431,113.05427845742689,113.15243187227874,576898
1715126400000,113.15243187227874,113.13247247048236,112.72603325971656,112.92573866374084,788316
1715212800000,112.92573866374084,109.5275817263283,109.38747076000872,109.49707467429594,2508954
1715299200000,109.49707467429594,110.54851429623675,109.61330104700006,110.11531873554696,2329553
1715558400000,110.11531873554696,109.96579999119905,109.16892605843168,109.7578626720793,1539504
1715644800000,109.7578626720793,109.56549355969322,108.71493366832273,109.54167894545704,2972151
1715731200000,109.54167894545704,111.30545474513923,110.22024598464303,110.30137633184164,2232767
1715817600000,110.30137633184164,110.42616857335368,110.20288653536998,110.24702743538694,2605058
