time,open,high,low,close,volume
1704153600000,108.6908049124372,109.43499886919055,108.86355257978535,109.31895225409588,2018642
1704240000000,109.31895225409588,110.24102458270015,109.2014292832387,109.71097923008462,1614764
1704326400000,109.71097923008462,110.66627500069232,109.82410515140499,110.09059866717433,1734599
1704412800000,110.09059866717433,111.63903637104954,110.99504175885453,111.25829074749915,2416726
1704672000000,111.25829074749915,115.26243608476553,114.65084990893679,114.81918824170029,1262476
1704758400000,114.81918824170029,116.82218328226126,116.04300555657873,116.65463069758893,1060846
1704844800000,116.65463069758893,117.99593977480637,116.61482785746135,117.07875682897449,628938
1704931200000,117.07875682897449,117.60878316979708,116.29607940807479,116.75944992829638,1695307
1705017600000,116.75944992829638,116.6824771312257,115.75321865395591,116.5949569949369,1355656
1705276800000,116.5949569949369,115.48850015429356,114.88712252982174,114.9540518589096,966441
1705363200000,114.9540518589096,116.03921175139104,115.40738368436261,115.98570958500649,2181405
1705449600000,115.98570958500649,115.06063816124448,113.9556818017308,114.68909695180048,984716
1705536000000,114.68909695180048,114.93542113515008,113.59693677313138,114.29118866429548,2292363
1705622400000,114.29118866429548,115.43188362165121,114.903718462788,115.32485925385063,1138922
1705881600000,115.32485925385063,115.34611318442128,114.89006285578971,115.11175002601195,1277867
1705968000000,115.11175002601195,114.58893829281652,113.90387598619141,114.54684419075863,1868465
1706054400000,114.54684419075863,113.15000601106786,112.84843470644928,113.01537943207595,2176779
1706140800000,113.01537943207595,115.72824449934642,114.56353891502096,114.76304030740064,2062607
1706227200000,114.76304030740064,113.7594179851434,113.32174212255502,113.73032645334833,2814067
1706486400000,113.73032645334833,113.20416304175978,112.67432235158839,113.04447459108269,2202424
1706572800000,113.04447459108269,111.18837892446851,110.42279680503965,110.72697773517972,1685560
1706659200000,110.72697773517972,111.18493619520082,110.29498475915132,110.8113148673338,2815583
1706745600000,110.8113148673338,110.75058712746602,109.1993395575491,110.47893204704575,2260968
1706832000000,110.47893204704575,111.10020147383838,110.79280835897812,110.83050860050443,1446301
1707091200000,110.83050860050443,109.4910681141535,109.19079521290413,109.37911879499929,1161809
1707177600000,109.37911879499929,110.54589803810923,110.30716884089645,110.45214649259132,632797
1707264000000,110.45214649259132,108.42722178362331,107.68725713542551,108.12486159811976,1367838
1707350400000,108.12486159811976,108.26144180949828,107.76288378967658,108.11338630658118,1557880
1707436800000,108.11338630658118,108.69187620285585,107.31995799949246,108.37132964531523,625555
1707696000000,108.37132964531523,108.93007749627081,108.19265775530069,108.55483352606865,2071853
1707782400000,108.55483352606865,109.1534771578101,108.25935555053792,108.86888900491547,968224
1707868800000,108.86888900491547,110.37891756518495,109.84676181834833,110.0080996145818,1807066
1707955200000,110.0080996145818,112.28451305906053,111.85098951405656,111.86683875934816,1886311
1708041600000,111.86683875934816,112.55709536824085,111.61596705236097,111.76981719379239,1905764
1708300800000,111.76981719379239,110.71329645835027,110.54667023378305,110.58347987816323,1285890
1708387200000,110.58347987816323,111.66386888062381,110.92570320237756,111.43813617768652,2211382
1708473600000,111.43813617768652,111.75429412650037,110.66871826394625,111.1748220572305,1930024
1708560000000,111.1748220572305,113.20657379334429,112.84884985877704,112.97312333620367,1422229
1708646400000,112.97312333620367,112.87155910001968,111.70912274408603,112.270023876703,1112495
1708905600000,112.270023876703,111.23961272753715,110.78868709747871,111.22634706514042,698017
1708992000000,111.22634706514042,111.9296527365116,111.0286914744056,111.52949725599669,1564941
1709078400000,111.52949725599669,109.68321024395495,109.2318939605711,109.31173169798804,1352224
1709164800000,109.31173169798804,109.15983182953092,108.49104610896845,108.80789812393064,1171064
1709251200000,108.80789812393064,108.49363172480442,108.19814415933843,108.48603490377369,2758126
1709510400000,108.48603490377369,109.55477982627629,108.4568423638795,108.8815389533174,2829518
1709596800000,108.8815389533174,108.16190935687735,107.52317981296096,107.68871282357296,1942987
1709683200000,107.68871282357296,106.86371929007419,106.42436928168705,106.6598542509614,750319
1709769600000,106.6598542509614,108.30250880868296,108.0988419467211,108.24726905277981,1339949
1709856000000,108.24726905277981,108.50395932502641,107.65344965318805,108.3380303334761,534012
1710115200000,108.3380303334761,109.87241455169206,109.3855732820123,109.57044543729513,1166775
1710201600000,109.57044543729513,109.39768020092616,108.9466441289485,108.96764923990962,2094550
1710288000000,108.96764923990962,109.37661765095848,108.56286776880322,109.00541616866327,1007730
1710374400000,109.00541616866327,109.87712604753413,108.86468984840224,109.39504655884183,2232679
1710460800000,109.39504655884183,112.05452494551182,111.65320908808077,111.79852781120363,2629313
1710720000000,111.79852781120363,112.11257085998054,111.29504366015021,111.61837363299733,954529
1710806400000,111.61837363299733,112.38275238892592,111.48155858404321,111.50728804459642,2844218
1710892800000,111.50728804459642,113.43351990725566,112.35642656387293,113.08822012441165,1813122
1710979200000,113.08822012441165,113.38725027330672,111.98275012668748,112.685881949802,1611766
1711065600000,112.685881949802,113.18387164468169,112.1765518666879,113.18345212965944,1039203
1711324800000,113.18345212965944,114.90888710010431,113.91856518684132,114.6697218171263,1811629
1711411200000,114.6697218171263,114.28370705153934,112.89631249774992,113.99201201208298,1400542
1711497600000,113.99201201208298,114.6391396341108,114.37166818906488,114.57172401556579,534112
1711584000000,114.57172401556579,117.5208057808276,116.66325985096077,117.08618479019627,1635166
1711670400000,117.08618479019627,118.85868229147515,118.02357726694315,118.49775435878814,2190336
1711929600000,118.49775435878814,119.35689497803735,118.35664625733422,119.02141925994941,794768
1712016000000,119.02141925994941,118.98707742875001,118.79551513332152,118.82005218835447,561264
1712102400000,118.82005218835447,118.08642284521264,118.01763765362766,118.07721068390939,1400198
1712188800000,118.07721068390939,117.10335521867339,116.53858579236567,116.79510104515984,2467775
