time,open,high,low,close,volume
1704153600000,100.0,101.19278138588977,100.39364332070501,100.77507122951685,3592670
1704240000000,100.77507122951685,100.87806052829092,100.13246773168639,100.59629982890033,1616529
1704326400000,100.59629982890033,101.98344414228752,101.16202842378111,101.60380477446678,3509155
1704412800000,101.60380477446678,104.2727269789615,103.25084048273557,103.95547033884161,3223361
1704672000000,103.95547033884161,103.63236339309167,103.40733032228378,103.6215341169314,1442061
1704758400000,103.6215341169314,103.34928907928229,102.31943715529275,103.28869611707832,4334732
1704844800000,103.28869611707832,106.44207533047518,105.35720070507367,105.76640521499053,3713564
1704931200000,105.76640521499053,107.33220435938183,106.3496795563315,107.01566732464967,4761675
1705017600000,107.01566732464967,106.58492157431051,105.34881747240743,106.29415530430717,3261286
1705276800000,106.29415530430717,107.29947424611392,106.389294737288,107.19110797392104,4221441
1705363200000,107.19110797392104,106.59404292774776,106.12977323974323,106.47815146710393,4888351
1705449600000,106.47815146710393,106.34731176848715,105.73684935448898,105.7662442638932,1488972
1705536000000,105.7662442638932,106.62006690515922,106.03320782045813,106.18184574792889,4075117
1705622400000,106.18184574792889,103.58600004828206,102.5858028102282,103.16636588449106,2123994
1705881600000,103.16636588449106,101.18419918480134,99.29868029397956,100.52801323081057,4081328
1705968000000,100.52801323081057,99.72075840747127,99.64586350644463,99.71028691209398,2176808
1706054400000,99.71028691209398,98.56028013686058,98.17162806158441,98.22535477413696,3617703
1706140800000,98.22535477413696,98.87097251842764,98.35959769201753,98.71782821653416,1163038
1706227200000,98.71782821653416,97.56074476166535,97.16861269347199,97.40287109444242,4087201
1706486400000,97.40287109444242,95.43071326580021,95.2618978334268,95.36865542526029,1930491
1706572800000,95.36865542526029,97.54120289255997,97.10858804032982,97.4939203081539,2216959
1706659200000,97.4939203081539,97.48221669232211,96.96387413502738,97.19299123453979,4963735
1706745600000,97.19299123453979,97.7187467865803,96.4047994063083,97.32059815500492,2374572
1706832000000,97.32059815500492,96.26664213875603,94.62904375291407,95.26993414891314,3355874
1707091200000,95.26993414891314,94.99601219358196,93.76762102963905,94.52056553439802,3229231
1707177600000,94.52056553439802,95.28114457206316,94.46411225113329,94.70618869270709,3299205
1707264000000,94.70618869270709,93.63860508415839,92.63884871933855,93.09950732540314,1600530
1707350400000,93.09950732540314,94.02280103954718,93.5931956397538,93.65209668376744,2227165
1707436800000,93.65209668376744,93.12613148961822,92.81055971432593,92.83642622286825,4648966
1707696000000,92.83642622286825,92.74855816854041,91.95224583635807,92.45808007149978,2077833
1707782400000,92.45808007149978,91.65694008849637,90.87574476964058,91.65132792352539,3577640
1707868800000,91.65132792352539,94.64799987167083,93.5046681183531,94.22527965131275,1435423
1707955200000,94.22527965131275,94.2701875506054,94.1600215852589,94.23447053857642,2192929
1708041600000,94.23447053857642,93.08174193709264,92.56964467403158,92.76764843914262,1323390
1708300800000,92.76764843914262,94.39807613366797,93.46467635286692,93.94006209214527,3360731
1708387200000,93.94006209214527,92.31578089801417,91.48466649081759,92.24795218652673,4375675
1708473600000,92.24795218652673,92.94669439028252,92.18365273218706,92.56463515606525,4377486
1708560000000,92.56463515606525,90.01587937371735,89.83851633134553,89.87146229596448,2664221
1708646400000,89.87146229596448,88.28984608377638,87.5396544532145,88.10793339841925,4303460
1708905600000,88.10793339841925,88.64369219472218,87.82215185811606,88.39454132831908,4096853
1708992000000,88.39454132831908,89.76773927342796,89.2501098038024,89.40020591009238,4028163
1709078400000,89.40020591009238,89.76607248237224,88.90863545904058,89.65683136623804,4873683
1709164800000,89.65683136623804,89.63785561643594,89.41199480715242,89.52819853736975,2656671
1709251200000,89.52819853736975,89.37666961480927,88.48066670858492,89.15069792534514,2487331
1709510400000,89.15069792534514,87.40564747149996,87.09312981187175,87.20027412463435,2950961
1709596800000,87.20027412463435,86.38498702160528,86.16721542672931,86.284875022386,1138563
1709683200000,86.284875022386,86.33517772269366,84.55875573403729,85.71456810315176,1783066
1709769600000,85.71456810315176,87.71239066106268,87.07579883591592,87.09944409937167,2554623
1709856000000,87.09944409937167,87.8890953599692,87.47338847292339,87.57450836265832,1705552
1710115200000,87.57450836265832,85.37583910238962,84.98794091987176,85.28482009272437,3046475
1710201600000,85.28482009272437,85.8582599350508,84.93248840395994,85.72499718412374,3423184
1710288000000,85.72499718412374,85.8844585288571,84.77531743296285,85.2555470222138,1597897
1710374400000,85.2555470222138,84.77745198449263,84.30196155133267,84.41545335490864,4941237
1710460800000,84.41545335490864,85.28344800997819,84.74383726215304,85.21530195934936,1772800
1710720000000,85.21530195934936,86.56695067751085,85.44498692351584,86.55872058437872,2302549
1710806400000,86.55872058437872,88.23392397020118,87.76784936488183,87.79384443479952,4428825
1710892800000,87.79384443479952,86.72303743183738,86.70897120443921,86.71501059791848,3042999
1710979200000,86.71501059791848,86.46343702260477,86.32841012601918,86.33882478436367,4522554
1711065600000,86.33882478436367,86.93378961609375,86.7077772762365,86.79373986222028,4659985
1711324800000,86.79373986222028,88.45419936666266,88.02626270161758,88.08984613398867,2902897
1711411200000,88.08984613398867,87.71028757474282,87.23218861134731,87.48311731458142,4824909
1711497600000,87.48311731458142,87.93450977419751,87.02712163058045,87.26573185923601,4576511
1711584000000,87.26573185923601,85.89041649757411,85.82967629579188,85.8437346109722,2163950
1711670400000,85.8437346109722,84.49856518248522,84.10005223120606,84.32918507169347,1549148
1711929600000,84.32918507169347,85.67690876629729,85.07795644851292,85.38227843399814,3773707
1712016000000,85.38227843399814,87.3196976151734,87.09850182865634,87.14487607366985,3698915
1712102400000,87.14487607366985,87.17445622143697,86.96587672430952,87.07688983967444,1484090
1712188800000,87.07688983967444,88.41934746943969,87.74891222883946,88.41378076062982,1873698
1712275200000,88.41378076062982,88.96333576734479,87.74128904749995,88.91990901836363,3773939
1712534400000,88.91990901836363,88.42658232557403,87.60539209702432,88.08612514278758,2935740
1712620800000,88.08612514278758,88.60091684737165,88.03810624811769,88.59006005832344,4434955
1712707200000,88.59006005832344,90.88620211998499,89.72058580919114,90.6604583532677,1742406
1712793600000,90.6604583532677,91.29658697984499,90.48363221862496,90.63893641387332,1843804
1712880000000,90.63893641387332,93.2384626193428,92.62105635662505,92.79339264724294,3745226
1713139200000,92.79339264724294,90.1348532540681,88.54723221841476,89.17480512384473,1961568
1713225600000,89.17480512384473,90.6474135793965,89.94976456145852,90.30095250025879,2580677
1713312000000,90.30095250025879,90.84043862396227,89.9437138506497,90.4459492836228,4177326
1713398400000,90.4459492836228,90.14998872350786,89.2783105972628,90.06742301357289,2554510
1713484800000,90.06742301357289,91.20621581870155,89.79633599165638,90.21841309062111,2830815
1713744000000,90.21841309062111,87.90960472239522,86.99908912065837,87.55574891379518,4763122
1713830400000,87.55574891379518,87.66002393465236,86.97852614160836,87.29351258864551,3386378
1713916800000,87.29351258864551,88.05040012808816,87.29172274387903,87.78730480377448,3912825
1714003200000,87.78730480377448,90.71294772374983,89.52434199039912,89.75974601981672,1227286
1714089600000,89.75974601981672,89.32307151821487,88.87088774598769,89.0888768961945,3534937
1714348800000,89.0888768961945,88.36933868152299,87.49723550390922,88.03518675337068,4157473
1714435200000,88.03518675337068,87.46473452647994,87.08743638785145,87.39901318384494,1812461
1714521600000,87.39901318384494,88.77675266317884,88.51881694772098,88.62531151410356,4289825
1714608000000,88.62531151410356,89.92466445186713,88.92197221891132,89.08893415012074,1232732
1714694400000,89.08893415012074,88.82784829477758,88.09345248761966,88.40772425173444,2718224
1714953600000,88.40772425173444,89.37195220845976,88.9169462545264,89.11489865442117,3710626
1715040000000,89.11489865442117,89.67241263639745,89.11027919058806,89.27139896359404,1924044
1715126400000,89.27139896359404,90.81809252231797,90.07011583180152,90.59526478434233,3981352
1715212800000,90.59526478434233,90.26031909158962,89.18371696374736,89.66840307479036,3310182
1715299200000,89.66840307479036,90.07191997563697,88.97971407550881,89.2545894742106,3821390
1715558400000,89.2545894742106,89.27981838713411,88.49319639296745,88.75640406749335,4711862
1715644800000,88.75640406749335,87.03828949514269,86.7001894425601,86.83458612728514,4115804
1715731200000,86.83458612728514,87.9936623057295,87.10406916801962,87.24633872866532,2386652
1715817600000,87.24633872866532,88.20724629684696,87.06607809068966,87.61415438083657,3245706
1715904000000,87.61415438083657,87.6973542548722,87.24221708043044,87.64715879484622,1285555
1716163200000,87.64715879484622,87.90574886151923,87.28426959425634,87.36503950653227,1444191
